target	regulator	var.exp.median
Pi16	Nkx6-3	0.130275
Cdkl5	Hic1	0.089034
Slc16a10	Gfi1	0.129605
Ptpn7	Zfp202	0.12045
Birc2	Sry	0.14188
AI480526	Tcf12	0.096602
Gm7293	Irf2	0.11171400000000001
Asap2	Atf3	0.070378
Nexn	Srebf1	0.113488
Ercc5	Mnt	0.13928
Fign	Elk3	0.087364
Rpl6	Cic	0.139148
Gm20628	Zbtb7a	0.073551
2810021J22Rik	Pax2	0.095661
Aldh6a1	Ctcfl	0.105275
Tram2	Arx	0.11191400000000001
Wee1	Zbtb14	0.126538
Lrrn4cl	Meox1	0.108676
Ankrd34b	Meox1	0.108676
Morc2b	Meox1	0.108676
Nap1l2	Srebf1	0.113747
Lmbr1l	Mecp2	0.08612
C330011M18Rik	Homez	0.11848
Jakmip2	Esr2	0.131849
Gm20515	Foxj1	0.051986000000000004
Lrrc32	Runx3	0.09287100000000001
Gm29483	Runx3	0.09287100000000001
Gm20632	Runx3	0.09287100000000001
Parp16	Gm5294	0.118755
Dlc1	Hnf1b	0.08877
Malt1	Ppara	0.12320899999999999
Efhc1	Sox18	0.105518
Gm5868	Sox18	0.105518
Gm10260	Elk4	0.083664
Plin1	Elf3	0.121176
Ing5	Six3	0.10894300000000001
Cth	Hmga2	0.111893
Pou3f1	Tfap2c	0.10464000000000001
Rrm2b	Bcl6b	0.095789
Ppp6r3	Cux1	0.11271600000000001
Atg14	Foxa1	0.098475
Samd12	Atoh1	0.12193299999999999
Dnajc17	Irf7	0.095
Cideb	Srebf1	0.113668
Zfp959	Nfe2l2	0.11638499999999999
Hist2h2be	Hmga2	0.096513
Gm14305	Hoxa2	0.078538
Pcdhga11	Sry	0.09199299999999999
Csnk2a2	Zfp57	0.095947
Brinp3	Osr2	0.063083
Lrrcc1	Stat2	0.10622899999999999
9030624G23Rik	Zfp202	0.063568
Diablo	Mnt	0.096988
9330182L06Rik	Barx2	0.123079
Pgam5	Sry	0.08918
Chd5	Nr2f6	0.09785
Riiad1	Nfe2l1	0.11848399999999999
Gm38165	Lhx3	0.057915999999999995
Prkcg	Bhlhe22	0.055437
Zfp318	Hif1a	0.109491
Gm17435	Nobox	0.111105
Sipa1l2	Emx2	0.109168
Snap91	Esr2	0.087187
Pak4	Pou3f4	0.089749
Capn15	Tbx2	0.090896
Gm16052	Zfp691	0.07923
A130010J15Rik	Nkx3-2	0.090976
Cryzl1	Nfe2l2	0.091085
Ndst4	Sox18	0.100234
Tpra1	Zfp711	0.115523
Kctd4	Tbx2	0.052519
Gramd4	Evx2	0.071782
Ankrd55	Barx2	0.108615
Rgma	Otx1	0.10419500000000001
Igf2r	Wt1	0.098459
Rdh10	Gmeb1	0.122517
Myh7	Hmga2	0.13051400000000002
Tmem209	Foxq1	0.109891
Zbtb34	Sox18	0.098994
Islr2	Batf	0.10278399999999999
Timm23	Nkx2-3	0.08297
Hscb	Sox4	0.078561
Grid2	Barx2	0.106116
Padi3	Barhl1	0.10971500000000001
Fgf15	Barhl1	0.10971500000000001
Ccdc58	Nr2c1	0.09137
Nedd1	Barhl1	0.109917
Cwc22	Ctcfl	0.07821900000000001
C87436	Zfp637	0.09572
Anapc4	Mnt	0.118957
Hmgxb3	Hes2	0.09288400000000001
Tlk2	Six3	0.135108
Dffa	Mxi1	0.07716100000000001
Fam198a	Nfkb2	0.080957
Rgs7bp	Hand1	0.093257
Zfp275	Mybl1	0.08115900000000001
Exph5	Zfp57	0.08126799999999999
Pcdh20	Zfp57	0.08126799999999999
Svop	Etv5	0.103583
Taf7	Pbx1	0.066093
Vit	Nfib	0.102908
Erlin2	Irf2	0.084868
Klhl1	Etv5	0.083069
Hdac11	Mecp2	0.113255
2510017J16Rik	Sox18	0.10374100000000001
Gm10479	Tfap2b	0.096808
1700040D17Rik	Elf4	0.103423
Map3k14	Nkx6-3	0.10693599999999999
Trpc5	Nr3c1	0.083932
Gm12359	Gm5294	0.108325
Shroom3	Gm5294	0.108325
Syde1	Gm5294	0.108325
Ppm1k	Cdx1	0.105246
Rrh	Evx2	0.08086499999999999
Ube2v1	Isl1	0.10984000000000001
Klhl2	Zfp57	0.12374
Usp33	Tcfl5	0.094359
Gm15445	Vax1	0.086752
Gm42902	Etv2	0.088577
Simc1	Nfe2l1	0.08016000000000001
Pcdhb13	Hnf1b	0.11961300000000001
Zc3h8	Ahr	0.07215
Cks1brt	Hes5	0.092244
Npepl1	Myod1	0.077343
Timm8a1	Irf7	0.104012
Cdk17	Nr1i3	0.102805
Ywhaz	Tbx4	0.07122
Phkg1	Sp2	0.07649700000000001
Gm28727	Pax6	0.104275
Efcc1	Hoxa13	0.073963
Fsd1	Esr2	0.09898799999999999
Gm15559	Hoxc11	0.11040699999999999
Mtmr4	Hmga2	0.102407
Mib2	Nr2e3	0.081875
Eml4	Evx2	0.094799
Mars	Mxi1	0.10597000000000001
Rassf1	Zkscan1	0.09975
Pik3r2	Esr2	0.102841
Erlin1	Alx1	0.077849
Htr1d	Bbx	0.07803099999999999
Abcg5	Mtf1	0.075723
Uggt1	Zfp637	0.083964
Ppp2r3c	Sox13	0.07671
Plekhm1	Foxo4	0.074985
Clhc1	Zfp57	0.100851
Acbd4	Tbx20	0.08279199999999999
Gm20696	Pax2	0.088431
Adam22	Nfe2l1	0.08622
Gm6563	Hmga2	0.11393800000000001
Cfap46	Klf8	0.097289
Agbl2	Sohlh2	0.098216
Gm42884	Sohlh2	0.098216
Yy1	Pou2f2	0.083984
Otud3	Sry	0.076502
Asb17os	Pou2f2	0.087014
Gabpb2	Etv2	0.071681
Zkscan2	Phox2a	0.072261
Pigm	Ets1	0.096651
Sapcd2	Pitx2	0.080982
Gm9996	Srebf1	0.06828200000000001
Gm17275	Foxl2	0.104314
Syne1	Barx2	0.068217
Hmox2	Pax5	0.066264
Ppp1r14a	Klf5	0.06576
Hsd3b2	Nfib	0.050515
Plxnd1	Nfib	0.050515
Scyl3	Hoxc6	0.107306
Gls2	Zfp410	0.09878200000000001
Zfp407	Rfx6	0.052672000000000004
Gm19705	Nhlh1	0.064691
Oscp1	Cphx1	0.079265
Cdk5rap1	Sox18	0.059702
Xpr1	Homez	0.077622
Gm3468	Zbtb14	0.05612999999999999
Tbx2	Prdm1	0.060464
A730017C20Rik	Hmga2	0.098106
Cdh10	Foxc2	0.05362000000000001
Lingo1	Atoh1	0.072109
A830011K09Rik	Nkx2-3	0.089462
Smim3	Mtf1	0.066009
Gatb	Batf	0.052587
Dusp22	Mtf1	0.076325
Gm13031	Nkx2-3	0.056117999999999994
Ddit4l	Sp4	0.105644
Btaf1	Sox12	0.085451
Ankrd28	Hmg20b	0.059739999999999994
Pdk2	Tfeb	0.087619
Cfap53	Prdm1	0.06289700000000001
Lix1l	Sry	0.06641699999999999
Gm26797	Barx1	0.074298
Rnf111	Zfp740	0.082264
Uevld	Irf8	0.059273
Vmo1	Mef2a	0.056867999999999995
Gm29107	Mef2a	0.056867999999999995
Med24	Prdm9	0.084239
9030624G23Rik	Nfatc4	0.091705
Gm42884	E2f5	0.053608
Agbl2	E2f5	0.053608
H19	Nfib	0.050841000000000004
Dram1	Zfp711	0.050649
Tmem170	Zfp711	0.050649
Yeats2	Foxq1	0.064721
Ahcyl1	Gfi1	0.07346
Naaladl2	Hoxa13	0.056146
Gm44089	Zfp410	0.056953
Shcbp1l	Nr2f6	0.074257
Samhd1	Tbp	0.069563
Shroom4	Mafg	0.059986000000000005
Thbs3	Hoxc11	0.091111
Arhgap19	Sohlh2	0.058198
Gm11175	Sox11	0.058977999999999996
Atp6v0c	Prdm14	0.061706
1010001B22Rik	Tfec	0.05259
Acads	Twist1	0.864341
Ccl12	Neurog2	0.8764209999999999
P2ry6	Cebpe	0.849325
Abi3	Cebpe	0.849325
Edem1	Neurog2	0.820751
Gatm	Neurog2	0.873659
Anxa4	Twist1	0.8211809999999999
Fkbp2	Ovol2	0.829907
Smim1	Twist1	0.814222
Map3k8	Neurog2	0.836166
Sertad3	Twist1	0.8258770000000001
Tapbp	Neurog2	0.848183
Fcer1g	Neurog2	0.8513700000000001
Stx2	Neurog2	0.859035
Tspo	Neurog2	0.808309
Lsm5	Atf4	0.795293
Plaur	Neurog2	0.769159
BC028528	Arid3b	0.749504
Layn	Neurog2	0.8189069999999999
Stxbp3	Neurog2	0.820199
Ebna1bp2	Cebpe	0.747274
Gm26606	Neurog2	0.805046
Spred1	Hoxc6	0.807524
Rpl34	Foxk1	0.725687
Rhoc	Neurog2	0.788752
Cd9	Neurog2	0.906668
Gpc5	Barx2	0.71625
Pik3cg	Neurog2	0.803193
Cd34	Neurog2	0.806387
Fcgr3	Mitf	0.695652
Casp8	Arid3b	0.6839149999999999
Sertad3	Neurog2	0.774308
Kcnd1	Neurog2	0.7412489999999999
Gpr149	Hdx	0.768281
Crybb1	Arid3b	0.75084
Lpcat3	Neurog2	0.721866
Cebpa	Neurog2	0.797868
Cd300a	Neurog2	0.87195
Spi1	Neurog2	0.87195
Nrg1	Barx2	0.808624
Plcd1	Neurog2	0.666729
Ncald	Etv2	0.777752
Atg101	Ascl1	0.8055720000000001
Grin2b	Ets2	0.6398229999999999
Tnfrsf11a	Neurog2	0.697021
Acot7	Esr2	0.6771689999999999
Cd300a	Arid3b	0.686913
Spi1	Arid3b	0.686913
Nfia	Zfp711	0.635468
Ptpn18	Arid3b	0.681584
Plxnb2	Neurog2	0.7021470000000001
Fos	Gfi1	0.8629389999999999
Snca	Barx2	0.700621
Sycp3	Barx2	0.6462220000000001
Syndig1	T	0.61143
Slc16a3	Neurog2	0.691153
Abhd2	Ets2	0.629192
Cd63	Neurog2	0.6311760000000001
Mlxipl	Neurog2	0.656224
Serpini1	Lef1	0.594551
Plcb1	Dlx2	0.596459
Xrcc3	Neurog2	0.64617
Smpd3	Nkx2-4	0.594796
Ctdnep1	Cebpe	0.643574
Rel	Neurog2	0.644564
Ccdc90b	Arx	0.631033
Mdga1	Nfatc3	0.607819
Wdr76	Nfatc3	0.587194
Mef2c	Zbtb1	0.604889
Gm26522	Twist1	0.772748
Cdc25a	E2f2	0.6801149999999999
Stx7	Hic1	0.644482
Neto2	Lhx4	0.589276
Arsb	Neurog2	0.641599
Maf	Duxbl1	0.60577
Ttc1	Zbtb33	0.600425
Casp8	Neurog2	0.659092
Brinp2	Uncx	0.577364
H2-T22	Neurog2	0.584562
Cap1	Neurog2	0.672536
Smagp	Arid3b	0.6490560000000001
9530026P05Rik	Hmga2	0.5410729999999999
Rasal1	Hmga2	0.5410729999999999
Aplp1	Dmrt1	0.6792189999999999
Rps18	Foxk1	0.580592
Ppia	Prdm11	0.611633
Uqcr10	Trp73	0.597206
Fermt3	Arid3b	0.550845
Ifitm10	Etv2	0.613376
Pank1	Relb	0.540234
Fblim1	Neurog2	0.578033
Eif4a1	Sox6	0.62905
Usmg5	Jdp2	0.605
Dctn3	Sox4	0.71297
Diras2	Nkx3-1	0.6525890000000001
Tpr	Klf3	0.5178590000000001
Cdk1	Cebpe	0.5641010000000001
Satb1	Barx2	0.5938060000000001
Apbb1ip	Neurog2	0.450805
Taz	Hoxa13	0.573349
Fam131c	Ovol1	0.527127
Scand1	Hoxc9	0.590879
Irf1	Neurog2	0.819607
Eif5a	Spic	0.541986
Pcdh10	Duxbl1	0.541542
Camk2n1	Lhx6	0.7446689999999999
Mitf	Neurog2	0.724692
Gm2000	Atf4	0.52909
Ier3	Neurog2	0.732883
Tmem176a	Neurog2	0.549621
Acadm	Twist1	0.5971609999999999
Glg1	Hdx	0.551319
Itgb5	Mitf	0.664537
Frg1	Irx3	0.63081
Tsen15	Gfi1b	0.61949
Commd4	Spic	0.625967
Pros1	Neurog2	0.687472
Pcdhb10	Hdx	0.512293
Asns	Hand1	0.552722
Spata13	Neurog2	0.559675
Ctss	Mitf	0.566943
Numb	Neurog2	0.543936
Set	Rfx2	0.5473319999999999
Nono	Sox6	0.548726
Spag6l	Ctcf	0.47510699999999995
Gmfg	Arid3b	0.640235
Shroom2	Tgif2	0.767335
Rpl27-ps3	Cic	0.567174
Tcp1	Zbtb33	0.534363
Dbn1	Arid3b	0.73519
Traf3ip3	Mitf	0.487662
Ehhadh	Egr3	0.569531
Cox7b	Hoxc9	0.877084
Olfm1	Gata2	0.47904300000000005
Gda	Lhx5	0.49419300000000005
Stx1a	Esrrg	0.5223949999999999
Ctu1	Pax2	0.547283
6330403K07Rik	Sp2	0.533956
Ralgps2	Egr3	0.508922
Smarcd3	Nr2f2	0.49547299999999994
Spock3	Grhl2	0.456168
Bcas2	Foxk1	0.6574220000000001
Meg3	Prdm5	0.594374
Dusp26	Etv5	0.594374
Igsf3	Dlx2	0.510821
Rps12	Foxk1	0.5484760000000001
Lhx6	Six6	0.655008
Garnl3	Lef1	0.556789
Slc1a5	Neurog2	0.825305
Ypel2	Lhx5	0.584739
Txnl4a	Rfx3	0.58012
Sox2	Pbx2	0.46425
Gm10614	Hnf1b	0.506731
Rragd	Hoxd8	0.468233
BC030500	Zbtb14	0.600584
Ptprm	Evx2	0.5371100000000001
Aldh1b1	Cdx1	0.442996
Cadm4	Tcfcp2l1	0.540471
Cst3	Neurog2	0.664026
L1cam	Lhx4	0.436296
Tcp1	Rora	0.616675
Ddit3	Gfi1	0.651899
Elavl4	Zbtb33	0.5434260000000001
Otud5	Hoxa2	0.454236
Slc22a17	Elk3	0.493716
Lockd	Pbx1	0.45585299999999995
Irf5	Mitf	0.419128
Pin1	Spic	0.645775
Bmyc	Jdp2	0.52187
Agpat2	Neurog2	0.455715
Fmn1	Foxa2	0.546927
Galk1	Hand1	0.460258
Rgs20	Six3	0.501484
Lsm4	Spic	0.532569
Sparc	Zfp335	0.576863
Lrrc75b	Ebf1	0.5984689999999999
Uprt	Barx2	0.489094
Wdr55	Foxm1	0.503105
Nme1	Elf1	0.459581
Vps29	Rxrg	0.41101000000000004
Gabarap	Gli2	0.44778
Psmb9	Neurog2	0.6592279999999999
Plxdc1	Neurog2	0.6592279999999999
Aebp1	Neurog2	0.6592279999999999
Dok3	Neurog2	0.6592279999999999
Naprt	Neurog2	0.6592279999999999
Cxcl16	Neurog2	0.6592279999999999
Cpt1a	Neurog2	0.6592279999999999
Renbp	Neurog2	0.6592279999999999
Tep1	Neurog2	0.6592279999999999
Gch1	Neurog2	0.6592279999999999
Tmem106a	Neurog2	0.6592279999999999
Pbxip1	Neurog2	0.6592279999999999
Gm16845	Neurog2	0.6592279999999999
Ncf4	Neurog2	0.6592279999999999
Ncf1	Neurog2	0.6592279999999999
Slc43a3	Neurog2	0.6592279999999999
AU020206	Neurog2	0.6592279999999999
Adap2os	Neurog2	0.6592279999999999
Apobec3	Neurog2	0.6592279999999999
Tgif1	Neurog2	0.6592279999999999
Pdgfb	Neurog2	0.6592279999999999
Fli1	Neurog2	0.6592279999999999
Ifi35	Neurog2	0.6592279999999999
Ms4a6c	Neurog2	0.6592279999999999
F11r	Neurog2	0.6592279999999999
Tmem100	Neurog2	0.6592279999999999
Cd180	Neurog2	0.6592279999999999
Slc40a1	Neurog2	0.6592279999999999
Lyz2	Neurog2	0.6592279999999999
Klhl6	Neurog2	0.6592279999999999
Crip1	Neurog2	0.6592279999999999
Maff	Homez	0.42375
Acp1	Rora	0.7641439999999999
Sox4	Arid5a	0.48660200000000003
Apc	Hoxa13	0.619876
Fbxo22	Cic	0.418756
Kat6b	Pitx2	0.528777
Gpd1	Rfx7	0.5743199999999999
Gm26682	Hnf1b	0.452611
Hgs	Klf6	0.43458900000000006
Atp6v1g1	Msgn1	0.528826
Prokr2	Pitx2	0.507181
Phf1	Lhx5	0.45196400000000003
Xrra1	Sp7	0.469844
Ppp1r15a	Zfp711	0.5197579999999999
Sfxn1	Sp1	0.477975
Nap1l2	Relb	0.446587
Ly6h	Rfx3	0.428324
Lamtor4	Jdp2	0.42903
Mettl1	Irx3	0.732097
Ift122	Jund	0.519421
Tubg2	Rfx4	0.573966
Sox11	Ovol2	0.44488500000000003
Ctu1	Wt1	0.42107
Tet1	Hoxc6	0.45864499999999997
Ndufv3	Foxk1	0.49589399999999995
Gm11940	Lhx5	0.43946999999999997
Chpt1	Creb1	0.6246970000000001
Ldhb	Foxd3	0.42518999999999996
Ttyh1	Barx2	0.564024
Id3	Nkx2-6	0.43687
Il1a	Cebpe	0.549111
Pdcd4	Hsf1	0.44769799999999993
Etv1	Pitx2	0.478761
Gpr83	EDL38120.1	0.415677
Pou3f2	Dlx2	0.502537
Kcnk2	Pbx2	0.5578810000000001
Rufy3	Hoxb13	0.531094
Slf1	Hoxb7	0.4155
Zyx	Fosb	0.453747
Epb41l2	Rora	0.48192700000000005
Snrpn	Rfx3	0.458114
Adap1	Hoxb4	0.443449
Unc93b1	Mitf	0.725232
Vamp8	Mitf	0.725232
Ms4a6d	Mitf	0.725232
Plxnc1	Homez	0.42353900000000005
Kif2a	Hes2	0.41340200000000005
Msn	Neurog2	0.424804
Cat	Twist1	0.43485799999999997
Akap7	Hoxc9	0.42754200000000003
4930452B06Rik	Ebf1	0.43166099999999996
Rtn2	Pax6	0.425388
Lrrc7	Rfx4	0.421299
Rpl28	Elk4	0.640157
Lmo2	Arid3b	0.737789
Car3	Elf4	0.43418999999999996
Top3a	Sox8	0.758404
Rps27	Clock	0.381477
Bcas2	Sox6	0.44354799999999994
Pgam5	Gabpa	0.509995
Trappc1	Hic1	0.533554
Rnf34	Tfap2b	0.435366
H1f0	Rfx6	0.508459
Tspan13	Esr2	0.7155090000000001
Vwc2	Homez	0.43104
Slc17a9	Neurog2	0.658872
Vps4b	Cebpe	0.401513
Med13l	Hes7	0.43867700000000004
Mir124-2hg	Etv5	0.416202
Nmt1	Tbx4	0.44486099999999995
Ric1	Irf6	0.417389
Slit2	Ctcf	0.624594
Gm10036	Six1	0.412263
Clec4a2	Mitf	0.505313
Ptpn6	Mitf	0.505314
Tnfaip8l2	Mitf	0.505313
Atg5	Zkscan5	0.426108
Tnfrsf1b	Rel	0.728865
Tlcd2	Rel	0.728865
Crim1	Vax1	0.41481599999999996
Rpl13	Cic	0.538439
Ndufs8	Nfkb2	0.502382
Nav2	Rfx1	0.484046
Mrps2	Rfx6	0.45370200000000005
Tshz3	Lhx6	0.515407
U2af2	Elk4	0.344506
Klf5	Nkx3-1	0.501996
Cnr1	Pitx2	0.468526
Selplg	Mitf	0.770817
Kcnk13	Neurog2	0.53988
Clpp	Nfkb2	0.424969
Eif4h	Ets1	0.44197299999999995
Dopey1	Prdm1	0.401408
Cdc5l	Hoxb9	0.404005
Zdhhc15	Nfatc3	0.40517600000000004
Eif4a3	Egr1	0.591803
Fam35a	Cebpe	0.527695
Fat3	Nr2f6	0.45940600000000004
Parpbp	Ovol1	0.470822
Rab3il1	Twist1	0.587603
Tmod2	Sp1	0.43232200000000004
Slc7a11	Gmeb1	0.501488
Rps13	Foxk1	0.43942299999999995
Slc25a4	Creb3l2	0.5221979999999999
Cd52	Neurog2	0.475163
Itgb2	Neurog2	0.475163
Ccdc88b	Neurog2	0.475163
Pon3	Neurog2	0.475163
Cyth4	Neurog2	0.475163
Nuak2	Neurog2	0.475163
Psmb8	Neurog2	0.475163
Gsdmd	Neurog2	0.475163
Rab20	Neurog2	0.475163
Vwa5a	Neurog2	0.475163
Tmem37	Neurog2	0.475163
Adrb2	Neurog2	0.475163
Tifab	Neurog2	0.475163
Nfam1	Neurog2	0.475163
Trim47	Neurog2	0.475163
Uqcrq	Lhx8	0.379175
Itgam	Neurog2	0.475163
Nckap1l	Neurog2	0.475163
Xlr	Neurog2	0.475163
Cx3cr1	Neurog2	0.475163
Adgre1	Neurog2	0.475163
Vsir	Neurog2	0.475163
Hhex	Neurog2	0.475163
Mpeg1	Neurog2	0.475163
Rasgrp3	Neurog2	0.475163
Arhgap25	Neurog2	0.475163
Tgfb1	Neurog2	0.475163
Gpr183	Neurog2	0.475163
Susd3	Neurog2	0.475163
Lyl1	Neurog2	0.475163
Slco2b1	Neurog2	0.475163
Cd53	Neurog2	0.475163
Olfml3	Neurog2	0.475163
C3ar1	Neurog2	0.475163
Lyn	Neurog2	0.475163
Cd33	Neurog2	0.475163
Tcn2	Neurog2	0.475163
Bin2	Neurog2	0.475163
Csf1r	Neurog2	0.475163
Lair1	Neurog2	0.475163
Gngt2	Neurog2	0.475163
Fcrls	Neurog2	0.475163
0610040J01Rik	Neurog2	0.475163
Hck	Neurog2	0.475163
Pld4	Neurog2	0.475163
Gpr34	Neurog2	0.475163
Siglech	Neurog2	0.475163
Cmtm7	Neurog2	0.475163
Rhoh	Neurog2	0.475163
M5C1000I18Rik	Zfp637	0.389175
Ndufb4	Foxk1	0.474638
Fam69b	Thap11	0.404617
Pamr1	Barx2	0.446891
Smc4	Hoxa6	0.445629
Blcap	Nfatc1	0.556729
Cwc25	Mafb	0.492079
Tmem18	Sox8	0.480559
Traf3ip3	Neurog2	0.43545200000000006
Olfml2b	Otx1	0.37892600000000004
Calb2	Cphx1	0.41006099999999995
Gm15417	Sox8	0.456929
Gja1	Sox8	0.456929
Ptges	Sox8	0.456929
Sparc	Mitf	0.5234840000000001
Coch	Barx2	0.378027
Gm10138	Hif1a	0.45998199999999995
Tm9sf2	Lhx5	0.373064
Klhl13	Homez	0.42432700000000007
Scamp1	Nanog	0.470976
Mcm4	Nr1d2	0.432037
D3Ertd751e	Hdx	0.43708100000000005
Unc93b1	Neurog2	0.585379
Vamp8	Neurog2	0.585375
Ms4a6d	Neurog2	0.585375
Dnaja4	Mypop	0.403192
Ifngr1	Nr1d2	0.431555
Nudt18	E2f5	0.42747299999999994
Zyx	Ascl2	0.358014
S100b	E2f2	0.473332
4833439L19Rik	Zbtb33	0.391558
Son	Zfx	0.675275
Prox1os	Pitx2	0.427396
Gm10545	Sox8	0.416695
Slc26a11	Pou4f3	0.555539
Vmac	Runx2	0.49675600000000003
Tmem55a	Gata4	0.41711000000000004
Tle4	Twist1	0.45695399999999997
Stag1	Sox14	0.418379
C530008M17Rik	Zbtb17	0.39801
Epb41l1	Nr2f6	0.408997
Uso1	Nr2e3	0.38142
Slc24a5	Ets2	0.476625
Oaz1	Bhlha15	0.360282
Gm16287	Barx2	0.45874
Lsamp	Nfib	0.395901
Commd6	Foxk1	0.416645
1700021F05Rik	Hsf1	0.505409
Ano6	Mafb	0.625301
Ltbp1	Meox1	0.464114
Ppp1r1a	Jdp2	0.47288100000000005
Gpi1	Sox13	0.368147
Dusp12	Nr2f2	0.512131
Gsta4	Cebpe	0.43083599999999994
Idh2	Zbtb1	0.42165699999999995
Rbm17	Terf2	0.406893
A230050P20Rik	Klf9	0.649454
Ubash3b	Ctcf	0.468225
9130011E15Rik	Nfatc3	0.463189
C1qa	Neurog2	0.804338
Eny2	Rxrg	0.441321
Gtf2f1	Arnt2	0.41839899999999997
Mrps36	Pparg	0.41451099999999996
C1qtnf2	Ovol1	0.412337
Rasgrp1	Hnf1b	0.351542
Stap1	Hnf1b	0.408058
Zfp422	Elf1	0.401962
Dock7	Zfp57	0.49523
Zfp428	A1JVI6_MOUSE	0.5729
Gabra2	Pax7	0.44273500000000005
Ptpdc1	Hnf4a	0.412587
Tln1	Cic	0.519939
Flcn	Arid3b	0.547886
Prdx2	Terf2	0.47018999999999994
Klhl7	Hmbox1	0.45630600000000004
Hmgcs1	Hic1	0.712381
Sephs2	Evx2	0.439679
Ubl5	Elk4	0.504946
Pten	Klf12	0.42044
Fam84b	Insm1	0.38756599999999997
Xkr4	Lhx5	0.434122
Itm2b	Elk3	0.38255700000000004
Pcdhb11	Hnf1b	0.418254
Txn1	Rxrg	0.530173
Rps7	Cic	0.36389699999999997
Atp8a2	Nfe2l1	0.393558
Gm10605	Ctcf	0.451421
Pfdn2	Hes2	0.519545
Dnaja4	Zfp128	0.400044
Wdr20	Hes5	0.375189
Rcan1	Gfi1b	0.43516099999999996
Tars	E2f5	0.361782
Pfdn4	Nr2f2	0.44936499999999996
Abhd14a	Esr2	0.42819300000000005
Nol7	Yy1	0.337894
Scamp2	Gli3	0.377581
Baiap2l2	Ovol1	0.41928699999999997
Srsf10	Ptf1a	0.358869
Alad	Gfi1b	0.45522799999999997
Rpl5	Elk4	0.440833
Sytl2	Nfib	0.457742
Clip2	Foxj3	0.427594
Akr1e1	Tlx2	0.383664
Snx20	Smad3	0.369896
Rpl13a	Arntl	0.47216499999999995
Tex30	Pdx1	0.363781
Nxph1	Nr2f6	0.34891500000000003
Gpatch1	Cdx1	0.476041
App	Nr2e3	0.415394
Map1b	Lhx2	0.389648
Acad9	Hdx	0.39327399999999996
Serinc1	Gli3	0.39735
Gabra2	Prdm5	0.37722100000000003
Plod2	Lhx5	0.37295700000000004
C1qtnf1	Pax7	0.379196
Ubash3b	Pou6f1	0.406846
Elof1	Esr2	0.416894
Mrpl20	Irf5	0.355431
Dnajc16	Foxa1	0.466492
Fabp3	Hic1	0.5213720000000001
Myef2	Tbx3	0.34878000000000003
Cox20	Dlx2	0.363249
Oat	Etv5	0.58212
Stk40	Prdm5	0.370685
Yrdc	Meis2	0.36523
Unc5b	Pitx2	0.361917
H2-T23	Twist1	0.40473000000000003
Lsm4	Jund	0.37312
Hs3st4	Hoxd8	0.362914
Hmgcs1	Stat4	0.5149739999999999
Cdh10	Jund	0.385294
4931406C07Rik	Hdx	0.380994
Srsf5	Sox6	0.421757
St6galnac2	Sox9	0.404055
Slc17a8	Barx2	0.472546
Smim14	Jdp2	0.355241
Nt5c	Sox13	0.575855
Car7	Hoxd8	0.380889
Grik3	Uncx	0.35882800000000004
Rbm3	Egr1	0.5473640000000001
Nbas	Six1	0.37131
Krt10	Zfp932	0.35382600000000003
Serf1	Runx2	0.5037659999999999
Adam28	Foxl1	0.368906
Atp5d	Nr2e1	0.41868500000000003
9330102E08Rik	Esrrg	0.389104
Letm2	Foxc2	0.405926
Macf1	Lhx2	0.413125
Ifrd1	Nfkb2	0.409482
Hoga1	Neurog2	0.48479799999999995
Nde1	Neurog2	0.39265100000000003
Ssbp2	Fosl2	0.342359
Ift20	Nr2f2	0.372933
Ednrb	Gli2	0.318728
Deptor	E2f2	0.446406
Phb	Hsf1	0.622604
Zfp467	A1JVI6_MOUSE	0.518575
G0s2	Rfx6	0.399024
Gclm	Hoxc12	0.364529
Ipo13	Sox14	0.433449
B3glct	Hoxa6	0.36008
Klf11	Tbx1	0.393786
Cpm	Srebf1	0.39534600000000003
2410004B18Rik	Nr2f2	0.436791
Amh	Nkx2-3	0.43292200000000003
Zkscan14	Jdp2	0.461717
Dsn1	Barx2	0.396899
Pcdh17	Sohlh2	0.395047
Tmem203	Msx3	0.46430600000000005
Chst2	Hes5	0.34651
Sst	Mtf1	0.51998
Wwp1	Gli2	0.346385
Gm10419	Lef1	0.336882
Krt12	Gli2	0.352096
Adra2c	Duxbl1	0.35531599999999997
Gnal	Hoxb4	0.503016
Terf2ip	Rfx3	0.406488
Htr7	Hnf1b	0.384743
Dlgap4	Sp1	0.368735
Ocel1	Lhx6	0.373409
Sstr1	Hoxb4	0.356747
Rnf34	Cebpg	0.388212
Sall3	Neurog2	0.518809
Zfp580	Nr2f2	0.329022
Ppp6c	Elf4	0.46566499999999994
Fn3k	Irf2	0.390615
Eml1	Lef1	0.302048
Mrps6	Mecom	0.452029
Pigt	Mtf1	0.392439
Uqcrc2	Arnt	0.366757
Rnf26	Rbpj	0.359846
Mpp6	Fli1	0.381761
Abcc8	Meox1	0.35540700000000003
Endog	Hic1	0.458104
Arl4c	Sox2	0.366622
Stradb	Olig3	0.32569699999999996
App	Elk1	0.46805399999999997
Timm8a1	Mef2a	0.377293
Khdrbs3	Emx2	0.41255600000000003
Rasd2	Prdm14	0.370825
Uchl3	Hoxa13	0.40184699999999995
Klf7	Bcl6b	0.40418699999999996
Pgam1	Esrrg	0.395242
Rtca	Fev	0.407084
