target	regulator	var.exp.median
Bmf	Hbp1	0.24222399999999997
Lrrc73	Barx2	0.237627
Iqgap1	Hmg20b	0.20099
Cetn4	Hnf1b	0.247153
AW495222	Nkx6-3	0.270793
Tspan17	Barx2	0.198022
Cadps2	Zfp3	0.269196
Rai14	Irf2	0.30146999999999996
A230083N12Rik	Foxo4	0.24435900000000002
Lrp11	Mafg	0.24956
Irak1bp1	Rfx3	0.25466700000000003
Sgsh	Vax1	0.192219
Gabra3	Uncx	0.23019299999999998
Gm26526	Foxd3	0.199417
Mfap5	Vax1	0.218754
Pdcl3	Mybl2	0.24435700000000002
Ocel1	Hoxb4	0.267391
Uba52	Elf1	0.1939
Arhgap44	Nhlh1	0.212706
P2rx2	Zbtb14	0.260912
Nkpd1	Nr2f1	0.302322
Tctex1d2	Etv5	0.284673
Nupr1l	Mafa	0.316275
Kbtbd11	Etv5	0.23151999999999998
Lrig1	Evx1	0.244213
Hebp2	Homez	0.24639699999999998
Rab2a	Arnt	0.237929
Vars2	Myb	0.21041100000000001
Tbkbp1	Ehf	0.242418
Pnma2	Hic1	0.1575
Pcdhga8	Stat2	0.232123
Tpgs2	Barhl1	0.21217600000000003
Slain1	Etv3	0.223572
Dnm1	Etv2	0.28370300000000004
Lars	Gli3	0.261497
Myl12b	Msgn1	0.229554
Ap2m1	Hoxd13	0.22686199999999998
Bglap	Sox18	0.212523
Hist2h2ac	Sox18	0.212523
Epb41l4b	Sox18	0.212523
Cbwd1	Foxc2	0.226782
Ireb2	Tfap2b	0.21227
Mapk1ip1l	Mbd2	0.22459099999999999
Pou5f1	Pax2	0.21964
Msl1	Zfp57	0.273198
Ppfia3	Mafg	0.225106
Rev1	Irf7	0.31969699999999995
Tcf7	E2f5	0.266577
Fam124a	Zfp57	0.274377
Nudt4	Bcl6b	0.218331
Nfe2l1	Prdm5	0.335422
Dcp2	Dlx1	0.20618899999999998
Fancb	Foxo4	0.189572
AV099323	Hmga2	0.23288000000000003
Med16	Hoxd8	0.232794
Pigz	Etv5	0.22128299999999998
Cck	Gcm1	0.199605
Myh2	XP_911724.4	0.204238
Ece1	Aire	0.21320300000000003
Gm2237	Tbx5	0.271188
Mxi1	Irf1	0.231248
Dusp4	Vax1	0.199207
Cdc14a	Dlx2	0.21758000000000002
Tacr3	Mecp2	0.275782
Efcab11	Mecp2	0.275782
Rbpjl	EDL38120.1	0.22153899999999999
Npas1	Zic2	0.238666
Aff3	Lef1	0.202533
Lrrc75b	Hic1	0.35127600000000003
2610008E11Rik	Tfap2b	0.226915
Ccdc71	Nr2f1	0.24859299999999998
Slu7	Stat2	0.21735100000000002
Snx8	Nr2c1	0.22622399999999998
Pacsin3	Zbtb14	0.18313
Ipo8	Sox12	0.21470799999999998
Gm3667	Zbtb14	0.23896199999999998
Cttn	Irf2	0.22314699999999998
Armc2	Tgif2	0.23840300000000003
Gm826	Esrrg	0.239637
Fam189b	Thra	0.258006
H19	Sox5	0.20908600000000002
Cby1	Hsf2	0.23233
Klhl1	Gmeb1	0.229384
Gm26797	Sox11	0.197469
Ankrd39	Foxi1	0.234971
C530050E15Rik	E2f2	0.197287
Pde3a	Gata2	0.193183
Gmppb	Vdr	0.200733
Apba2	Hoxc9	0.23280700000000001
Elk1	Srebf1	0.186184
Fbxl16	Zfp57	0.188056
Naca	Elk4	0.199747
9330102E08Rik	Nfib	0.201638
Dhx30	Zfp3	0.202204
Pde4a	Zfp57	0.268397
Gm26876	Meox1	0.230077
Gm17354	Zfp637	0.214373
Gng4	Barx2	0.186392
Wwc1	Homez	0.229622
Pard6a	Hic1	0.23553000000000002
Lrrc51	Barx2	0.179855
Lsm7	Foxk1	0.140735
Psmb7	Elk4	0.20529099999999997
Gnai1	Hmbox1	0.17902
Duox1	Nkx2-3	0.147729
March1	Homez	0.176585
Rad54b	E2f5	0.22366399999999997
Gm37350	E2f5	0.22366399999999997
2410131K14Rik	Zfp263	0.20554699999999998
Wdr91	Gabpa	0.187918
Akr1c13	Zfp57	0.22570199999999999
Tmtc2	Homez	0.17908
Mtx3	Zfx	0.21193299999999998
Ptpdc1	Mafg	0.19155
Pdgfc	Nkx6-3	0.160576
Adamts20	Zbtb14	0.162776
Gm19265	Vax1	0.168753
Aff3	Zbtb14	0.20954899999999999
Mss51	Evx1	0.17952100000000001
4833418N02Rik	Vax1	0.19349
Amelx	Barx2	0.22076500000000002
Suz12	Pknox1	0.17
Ifitm7	Spib	0.28370100000000004
Rbks	Emx2	0.181534
Pomk	Sox5	0.171217
Pus3	Tfap2e	0.21653699999999998
Smad3	Nkx2-3	0.173254
Myo1e	Vax1	0.16507
Ppp6r3	Hnf1a	0.196553
Idh3g	Nhlh1	0.24115799999999998
Zfp365	Barx2	0.149036
Best1	Cdx2	0.196371
Abhd12b	Cdx2	0.196371
Polr2b	Vax1	0.184451
Cdh13	Fosl1	0.195623
Gm28529	Vax1	0.17616400000000002
Trdmt1	Ahctf1	0.201048
Cfap58	Mecp2	0.166455
Rab43	Dbp	0.167438
Nptx2	Barhl1	0.174024
Gm16049	Zbtb14	0.18250999999999998
Mrpl39	Cebpa	0.1677
Nr1h2	Vax1	0.234852
Otud7a	Zfp652	0.18876800000000002
Gm15564	Sox18	0.147397
Foxm1	Prdm1	0.202972
Slc35b4	Foxd3	0.20649099999999998
Gstm4	Hand1	0.168967
Cacng6	XP_006525770.1	0.167174
Iqce	Ets1	0.136269
Gm29650	Stat2	0.179178
Dcun1d4	Nr2e3	0.162779
Pdhb	Esr2	0.18227000000000002
Lrrc20	Hnf1a	0.190428
5830454E08Rik	Sox18	0.197562
Psmd14	Rora	0.111811
Ugcg	Myf5	0.151613
Fbxl22	XP_006525770.1	0.142899
Map3k15	Meox1	0.165444
Rpp25	Hoxc9	0.167677
Krt73	Vax1	0.189479
Hint1	Prdm11	0.18746500000000002
Rccd1	Sry	0.178634
Agrp	Zfp637	0.169165
Dxo	Rfx4	0.203003
Phkb	Zbtb7a	0.16726400000000002
Rab3d	Nfkb2	0.16102
Ogfod2	Zbtb14	0.174342
Proscos	Zbtb14	0.16408
Apod	Zbtb14	0.16408
Fbxo27	Nkx6-3	0.171575
Sdc2	Sox1	0.190065
Gm12976	Nr1h2	0.18471300000000002
Pfkp	Hic1	0.17112
Slc1a2	Zfp3	0.163655
1700063D05Rik	Mafg	0.179583
Mro	Hic1	0.121843
Glt8d1	Lhx5	0.15926400000000002
Zbtb16	Barhl1	0.179429
Rps4x	Cic	0.14372100000000002
Prex2	Osr2	0.149034
Pcdh10	Nfib	0.16764500000000002
5730507C01Rik	Bcl6b	0.138095
Efcab9	Sohlh2	0.148206
Gm21833	Sohlh2	0.148206
Creg1	Neurod1	0.15315499999999999
Rcor2	Pbx1	0.140654
Nme6	Meis1	0.146196
Ddah1	Barx2	0.179256
Scand1	Elk4	0.166622
Arhgap33os	Irf5	0.117728
Dgkq	Irf7	0.154552
Mbd4	Sox18	0.166978
Iqcd	Barx2	0.129725
Gm17705	Nkx2-3	0.150268
Gm17477	Hmga2	0.155003
Endod1	Barx2	0.127605
Atp5a1	Creb3l2	0.14546199999999998
Pcdha6	Vax1	0.155421
Zdhhc13	Lhx5	0.145499
Traf3	Nkx6-3	0.15243199999999998
Bbs5	Lhx5	0.13356500000000002
Invs	Tbx2	0.161356
Fam102b	Fosl1	0.121709
Gm10306	Zfp57	0.163451
A830092H15Rik	Zfp57	0.13397799999999999
Smim13	Lhx6	0.137471
Gak	Nfib	0.155101
Gm4978	Mecp2	0.105261
Spopl	Mlxip	0.150132
Ttc33	Hoxa2	0.145182
Spag6	Zbtb14	0.11296199999999999
Phpt1	Srebf1	0.129746
Vax1	Dlx2	0.15853399999999998
Slc29a1	Gfi1b	0.11563499999999999
Sh3bgrl3	Pax5	0.084435
Gm29417	Pou3f4	0.157833
Ston2	Pou3f4	0.157833
Tmem108	Stat2	0.13298900000000002
Sox5	Rfx7	0.126373
Usp13	Mnt	0.124402
Adamts9	Sox18	0.118156
Gm20390	Irf2	0.123261
9430038I01Rik	Barx2	0.134921
Heca	Pax2	0.094545
Gm26707	Irf5	0.13758399999999998
Siglecg	Dlx2	0.13309
Amh	Zfp57	0.10547999999999999
Gm9008	Ebf1	0.125711
1700001L19Rik	Atoh1	0.13269
Yipf7	Srebf1	0.11954200000000001
Tcf7	Pax2	0.147041
Zbtb25	Pparg	0.09688200000000001
Cecr2	Clock	0.13453199999999998
Pfn4	Spdef	0.104977
Aph1a	Srebf1	0.13078399999999998
Hunk	Vax1	0.087812
Nek11	Hlf	0.139875
Btbd2	Sox4	0.142798
Gm15965	Nfib	0.131614
Zfp119b	Zfp711	0.12897
Plekha7	Barx2	0.152903
Spaca6	Pou6f1	0.141798
1110002E22Rik	Nr2c1	0.128117
Prx	Hoxa9	0.125673
Gm9920	Hoxa9	0.125673
Bhlhe41	Nkx6-3	0.125646
Gm26858	Sox9	0.096359
Eno2	Barx2	0.056617999999999995
4930447C04Rik	Relb	0.097583
Magi2	Pbx3	0.11190399999999999
Srsf12	Zic2	0.103948
Tmem98	Hmga2	0.085243
S100a16	Stat2	0.11711600000000001
Ccdc71	Zfp57	0.054328999999999995
Gm8797	Sox4	0.8780020000000001
Fam212a	Neurog2	0.9186860000000001
6330403N20Rik	Sox8	0.958672
Ankrd49	Cebpe	0.863137
2010107E04Rik	Hoxc9	0.9218069999999999
Abcc2	Barx2	0.839857
Grip1	Pbx2	0.786413
Cox5a	Hoxc9	0.8597870000000001
Cox8a	Esrrg	0.780526
AI593442	Nhlh1	0.7316
Ldha	Zbtb3	0.8158380000000001
mt-Nd5	Uncx	0.773142
Ppp2r5c	Cebpe	0.799599
Fam102b	Prdm5	0.623544
Arpc3	Rxrg	0.678391
Dlx2	Hbp1	0.583184
Atp5g1	Hoxc9	0.769921
Rps27a	Elk4	0.689334
Pafah1b2	Creb3l2	0.707171
Phlpp1	Pou3f1	0.634838
Tcf12	Hoxa13	0.623905
Kcna2	Barx2	0.615943
Setmar	Lhx5	0.645219
Palm2	Barx2	0.673253
Rps16	Tcf7l1	0.581687
Morf4l1	Zbtb33	0.635029
H3f3a	Sox6	0.524632
Rps18-ps3	Arntl	0.6177729999999999
Rrp1	Sox4	0.585417
Cox6b1	Hoxc9	0.570248
Rpl22	Cic	0.601963
Mgll	Etv2	0.524936
Sgce	Zkscan5	0.536622
Tbc1d8	Barx2	0.55876
Rpl18a	Cic	0.589196
Gnai2	Sebox	0.769335
Psmb10	Jdp2	0.578102
C1ql1	Esrrg	0.5111479999999999
Psmb1	Foxo4	0.534189
Cox7b	Mlxip	0.587896
Atp5f1	Elk4	0.575852
Rpl22l1	Hoxa1	0.533985
Clmn	Sox8	0.9296469999999999
2900026A02Rik	Barx2	0.767212
BC030500	Emx2	0.598342
Pou2f1	Dlx2	0.691697
Smdt1	Prdm11	0.5985739999999999
Shmt1	Lhx5	0.664758
Gdf10	Pou4f3	0.49490500000000004
Cadm4	Olig3	0.553407
Ckb	Hsf1	0.569647
Ercc3	Etv5	0.545417
Uqcrh	Trp73	0.553083
Cycs	Hand1	0.5588
Zscan25	Sox8	0.868381
Mrpl57	Irf5	0.590109
Hps4	Atf7	0.477312
Cntrob	Lhx5	0.47263999999999995
Dner	Zfp57	0.441404
Psd	Hic1	0.653337
Cux1	Arnt2	0.712008
Atp5g1	Lhx8	0.5250199999999999
Lemd3	Lhx5	0.467026
Map10	Lhx5	0.650309
Ahi1	Rora	0.661693
Gng5	Neurog2	0.5223439999999999
Rell2	Lhx6	0.41590699999999997
Slc25a13	Meox1	0.43784700000000004
Cyb5r3	Eomes	0.45914399999999994
Ndufb11	Foxk1	0.637015
Slc6a15	Esr2	0.567731
Gm3252	Sox8	0.8800979999999999
Hist1h1c	Vax1	0.5937720000000001
Eif4a1	Zbtb33	0.562022
Cdt1	Sox18	0.595942
Ube2e3	Elk4	0.555585
Gnai2	Hoxd13	0.504927
Cspg5	Lhx4	0.617205
Myef2	Tfec	0.44542600000000004
Sptbn2	Zbtb7b	0.544623
Ndufb6	Hand1	0.721188
Ccdc163	Homez	0.42948800000000004
4930589L23Rik	Nkx2-3	0.508575
Eya2	Nkx2-3	0.508575
Rab3b	Etv5	0.579559
Rangap1	Gfi1b	0.439309
Gm29367	Rfx7	0.43428199999999995
Ube2t	Nfatc3	0.625692
Snhg6	Mycn	0.49749899999999997
Med30	Cic	0.472628
Bcl6	Esrrg	0.580221
Slc35f6	Sox8	0.789932
Col9a2	Barx2	0.604938
Cygb	Pou3f3	0.400906
Rpl4	Cic	0.537471
Tuba1a	Irf2	0.43091499999999994
Fam102b	Hic1	0.417112
Rps5	Foxk1	0.45757299999999995
Amn	Hic1	0.509149
Rpl10	Foxk1	0.488308
Yy1	Zfp42	0.603621
Smarcc1	Elf2	0.447075
Tsnax	Tcfcp2l1	0.49487200000000003
Ndufa3	Jdp2	0.5172829999999999
Serp2	Hic1	0.500289
Wscd2	Tfap2e	0.442013
B230118H07Rik	Lhx4	0.719915
Psma2	Egr1	0.47995699999999997
Casq1	Barx2	0.488359
Ccdc114	Barx2	0.488359
Nop10	Lhx8	0.603906
Brd4	Pou2f2	0.397018
Atp5g2	Trp73	0.45828900000000006
Rpl5	Tcf7l1	0.5690470000000001
Gm26799	E2f5	0.43446599999999996
Tra2b	Zfp42	0.638429
Slc6a15	Zic2	0.556995
Gm9796	Sox18	0.444064
Smarca1	Foxa3	0.449506
Uba1	Hinfp	0.466207
Kcna5	Myrf	0.45085
Cdh24	Barx2	0.507254
Nrsn2	Relb	0.392305
Nek2	Hmga2	0.48113500000000003
Upf1	Arid3b	0.50588
Ablim1	Barx2	0.368202
Efhc2	Barx2	0.41684499999999997
Gm11457	Barx2	0.41684499999999997
Cldn20	Barx2	0.41684499999999997
Srrm2	Mlxip	0.466008
Rnaset2a	Gata1	0.37050900000000003
Cstb	Neurog2	0.5992649999999999
Gm5784	Lhx5	0.507694
Rbmxl1	Nhlh1	0.48385200000000006
Rpl23a	Cic	0.725086
Sin3b	Arnt	0.364469
Shisa6	Tbx1	0.363872
Nxph1	Tcfl5	0.48886499999999994
Grik4	Hmga2	0.534077
Srsf9	Cebpe	0.48932600000000004
Slc6a15	Hoxb4	0.43369399999999997
Atp5g3	Jdp2	0.503807
Rpl10-ps3	Elk4	0.404764
Rps17	Cic	0.5032409999999999
Ptov1	Sox6	0.588104
Csnk1e	Creb3l2	0.578721
Kcnc1	Arntl	0.361413
Ogt	Mlxip	0.546
Cmpk1	Hoxc9	0.396122
Ncald	Nfib	0.46575
Dact1	Nfatc1	0.397131
Txnl1	Rxrg	0.43120699999999995
Zcchc11	Zfp42	0.439774
Dgcr2	Lhx5	0.47397399999999995
Cabp1	Foxl2	0.339022
Tshz3	Zbtb7b	0.426957
Spats2	Msgn1	0.45799399999999996
Commd3	Elk4	0.386252
Coa3	Jdp2	0.403762
Gm9843	Cic	0.546205
Tox2	Dlx2	0.440554
Snf8	Hoxc9	0.5078560000000001
Egfl7	Barx2	0.45665
Sult4a1	Nr4a1	0.358669
Maged1	Ar	0.36954000000000004
Ncan	Nhlh1	0.386384
Gm17491	Rfx4	0.362749
Rdx	Dlx2	0.5132869999999999
Atp5j	Lhx8	0.35948
Eif5a2	Barx2	0.562653
Hebp1	Neurog2	0.613276
Prickle1	Nfib	0.46592799999999995
Pde2a	Pbx2	0.43940500000000005
Sclt1	Nr2f6	0.377257
Acvr1	Nr2f1	0.409002
Ncdn	Uncx	0.48037299999999994
Kcnip4	Nfib	0.415681
Fars2	Rora	0.41521099999999994
Cryl1	Neurog2	0.508409
Mpc2	Jdp2	0.42850900000000003
Dlg4	Jdp2	0.361725
Celf1	Mzf1	0.32771100000000003
Nr2f1	Sox18	0.41561800000000004
Tpgs1	Jdp2	0.40405399999999997
Ppfibp2	Fosb	0.458187
Tma7	Spic	0.522267
Gm8730	Zfp57	0.35391500000000004
Ube2z	Msgn1	0.342014
Ankrd29	Sp7	0.394386
Mtf2	Atf3	0.390243
Bex4	Hoxc9	0.478763
Rpl9	Cic	0.381943
Reep6	Sox18	0.383571
AC132444.1	Dlx2	0.48453999999999997
Tspan13	Tead2	0.358159
Rnf114	Tcfcp2l1	0.47751099999999996
Aldh9a1	Hoxb4	0.357385
4933428G20Rik	Dlx2	0.40666599999999997
Arpc5l	Egr1	0.351229
Cmpk2	Etv3	0.399756
Nxf1	Cic	0.356615
Rpl4	Elk4	0.427285
1110065P20Rik	Jdp2	0.418811
Marcksl1	Nfya	0.38801399999999997
Med30	Elk4	0.5161399999999999
Rbm3	Elk4	0.39416999999999996
Dclk2	Zfp42	0.329633
Cfap74	Homez	0.42906000000000005
Rpp30	Sox6	0.346682
Trim35	Osr2	0.40076100000000003
Fam171b	Pax7	0.514151
Hspa8	Arnt	0.385696
Stard10	Irf2	0.386654
Ptprg	Zfp637	0.371435
Gm16279	Vax1	0.399421
Ranbp1	Atf4	0.49350900000000003
Dars	Ar	0.44444399999999995
Atp13a2	Nfe2l1	0.32765
Lamtor5	Cic	0.608817
Ppargc1a	Zbtb14	0.435755
Cend1	Hic1	0.320261
9430038I01Rik	Duxbl1	0.352196
Gnai2	Pax7	0.42444399999999993
Phb2	Elf4	0.322246
Nudcd1	Hoxd8	0.393358
Kctd12	Vax1	0.505376
Arf5	Hsf1	0.36536799999999997
Jakmip2	Mecom	0.313305
Laptm4b	Prdm1	0.377889
Kcnip1	Sohlh2	0.26456
Dennd1b	Hdx	0.356696
Polh	Vax1	0.350639
Daam1	Nr2f6	0.35722800000000005
Yipf3	Stat4	0.425651
Exoc7	Cux2	0.37488
Cox5b	Trp73	0.43264300000000006
Arpc1a	Sox6	0.380824
Srrm3	Nr2f6	0.5002449999999999
Setd6	Uncx	0.363987
Efnb1	Dlx2	0.30659699999999995
Gm14827	Six3	0.32957600000000004
Esd	Hsf2	0.362477
Mss51	Mzf1	0.365157
Gm12925	Nkx2-3	0.35294899999999996
Rps8	Elk4	0.530862
Ube2i	Vax1	0.334382
Dusp15	Esr2	0.572608
Katnb1	Lhx5	0.36289699999999997
C1ql1	Sox18	0.397916
Sfxn2	Rfx7	0.399777
Astn2	Nfib	0.29062
Ephb1	Nfib	0.40716199999999997
Rps10	Elk4	0.436104
Gad2	Tbx1	0.332456
Faah	Sox8	0.584745
Entpd6	Lhx5	0.372001
Sumo2	Elf1	0.328253
Prrg1	Mypop	0.35162
Gm9844	Lhx8	0.361152
B230317F23Rik	Hdx	0.404008
Lsamp	Hic1	0.347398
Krt73	Pax7	0.333333
Ttc33	Foxk1	0.273579
Gtf2f2	Nfe2	0.347063
Rpl31	Elk4	0.396766
Phtf1	Elf1	0.47218000000000004
Gt(ROSA)26Sor	Prdm1	0.385297
Armc10	Mlxip	0.306564
Hivep2	Mafg	0.385153
Nudc	Mycn	0.327527
Zmynd19	Tcfcp2l1	0.45517700000000005
Gm5611	Elf1	0.398681
Cited2	Foxj3	0.307374
Slc39a6	Mlxip	0.334518
Abcb4	Zscan26	0.336215
Fam43a	Nfib	0.307747
Amph	Pbx1	0.343107
Stmn2	Barx2	0.33567199999999997
Ptprg	Zfp57	0.343731
Tmtc4	Bcl6b	0.393889
Cdc16	Hoxb9	0.28539000000000003
Mtf2	Pbx2	0.35689
Apbb1	Nfkb2	0.367233
Tdrd1	Klf6	0.301097
Dgkeos	Zfp637	0.35692399999999996
Scg3	Zfp3	0.317965
Synpo2l	Hoxd8	0.34370900000000004
Star	Mybl1	0.31648200000000004
Scaf11	Stat3	0.33711399999999997
Letm2	Smad3	0.310053
Kcnma1	Stat6	0.333932
Cmip	E2f7	0.299686
Rnd3	Nkx2-4	0.40933600000000003
Fzd1	Vax1	0.34653
Pnkd	Jdp2	0.363879
Ifit3	Barx2	0.412017
Arnt2	Zbtb1	0.287014
Mrpl27	Hand1	0.349465
Grm7	Barx2	0.360546
Gtf2b	Sox4	0.360338
H2-D1	Ovol2	0.28604
Abhd14a	Hic1	0.366558
Dnal1	Zbtb7a	0.35826199999999997
Rpl38	Foxk1	0.32167399999999996
Hnrnpm	Mxi1	0.327549
Ddx5	Zfp42	0.29120999999999997
Fam163b	Mlxip	0.322467
Zfp37	Gli2	0.313839
Vcp	Hmbox1	0.40081500000000003
Zfp667	Nkx2-6	0.336535
Erlec1	Gli3	0.5129130000000001
Pigg	Hic1	0.364632
Gstm7	Hoxb4	0.289038
Dph3	Etv5	0.31792
Rabgap1l	Homez	0.31829
Ube2s	Nfya	0.395463
Rpl19	Elk4	0.372655
Psmd8	Egr1	0.340631
Rpl3	Cic	0.524195
Gm5577	Rfx4	0.32611799999999996
Car7	Esrrg	0.30648200000000003
Akr1a1	Prdm11	0.369169
Nedd4	Dlx2	0.38535
Scamp3	Gfi1b	0.39499
Basp1	Hoxc9	0.328381
Cdh4	Glis2	0.30477
Dctn3	Elk4	0.359057
Gstm5	Vax1	0.305446
Egr2	Dlx2	0.33012800000000003
Rfxap	Lhx4	0.275115
Rala	Egr1	0.26259899999999997
Bnip2	Lhx5	0.371575
Fam81a	Barx2	0.367437
Hivep2	Zbtb14	0.373776
Zbtb38	Zbtb14	0.27119499999999996
Ckap4	Tead2	0.330443
Tc2n	Vax1	0.337502
Hnrnpll	Nobox	0.28444200000000003
Bap1	Thap11	0.360564
Gm19412	Barx2	0.45357
Cdh18	Esrrg	0.250089
Pcnt	Prdm5	0.39379200000000003
Dusp10	Six4	0.40183
Hnrnpul1	Clock	0.259141
Sncb	Barx2	0.339121
Ccdc88a	Dlx2	0.43429399999999996
Tomm6os	Tbx2	0.31786
Ect2	Sp4	0.302107
Lipt2	Uncx	0.271304
Gm8730	Cic	0.326819
2810459M11Rik	Hoxd8	0.316089
Ptprk	Hoxd8	0.316089
Ccdc103	Hoxd8	0.316089
Gm43915	Hoxd8	0.316089
Ffar4	Hoxd8	0.316089
Agtr2	Hoxd8	0.316089
Gpnmb	Hoxd8	0.316089
Gm12996	Hoxd8	0.316089
Pcdh19	Nkx6-1	0.319123
Gnai1	Gcm1	0.332746
Mrpl55	Rfx3	0.31995300000000004
Tbc1d22a	Hnf1b	0.247602
A530083I20Rik	Mnt	0.273581
Got2	Nfil3	0.388625
Golph3	Prdm1	0.28842199999999996
B4galt6	Hoxb4	0.32114899999999996
Fam57b	Thap11	0.370219
1700034H15Rik	Barx2	0.26858200000000004
Primpol	Obox1	0.309606
Cct3	Onecut1	0.339069
Rab5a	Nr2f2	0.266361
Gtf2b	Hoxd11	0.265548
Mrps21	Nobox	0.300021
Dzip1l	Irf2	0.28688
Grm3	Zbtb14	0.36043200000000003
Lamp2	Gata1	0.24993600000000002
1700040D17Rik	Zfp652	0.28183
Nell1	Rfx2	0.258506
Rpp25	Zfp128	0.361295
Cabp7	Sox8	0.300793
Card10	Sox8	0.300793
Ttc39a	Sox8	0.300793
Syp	Pax5	0.339552
Sst	Sox1	0.37992
Mapk8	Sohlh2	0.30105
1810022K09Rik	Foxo4	0.326013
Mrps17	Cic	0.24294899999999997
Wdr83os	Tcfcp2l1	0.334468
Slc16a11	Gm5294	0.308233
Colgalt2	Gm5294	0.308233
Pomp	Spic	0.27613899999999997
Ywhaq	Egr1	0.313201
Slc4a7	Zfp42	0.26000500000000004
Rps13	Cic	0.32314899999999996
Dph7	Tgif2	0.25608800000000004
Cacnb1	Barx2	0.27866399999999997
Stx12	Elf1	0.22661799999999999
Selenbp1	Sox8	0.291057
9330182L06Rik	Meox1	0.309533
Rpl36a	Elk4	0.470862
Gna11	Tcfcp2l1	0.307604
Tmf1	Nr3c1	0.250853
Ppp2r2a	Zfp57	0.34592
Rps26	Foxk1	0.366064
Rp2	Zscan4c	0.283624
Rundc3a	Elf3	0.262565
Pianp	Irf2	0.268217
Hepacam2	E2f5	0.343131
Msrb3	E2f5	0.343131
Gpr39	Dlx2	0.400136
Fam96b	Elk4	0.29796500000000004
Gm12927	Prdm5	0.245902
Dusp15	Foxa3	0.288615
Bahd1	Foxi1	0.28115500000000004
Cisd3	Zfp637	0.223464
Mrps24	Jdp2	0.28725100000000003
Mta3	Tbx21	0.257632
AF529169	Hic1	0.314778
Kcnd3	Pitx2	0.280202
Vash1	Plagl1	0.296967
Emc10	Nr2f6	0.258391
Maml3	Myod1	0.305291
D630036H23Rik	Esrrg	0.312166
Smu1	Irf2	0.24823499999999998
Abhd12	E2f5	0.360696
S100a10	Rara	0.275468
Sox10	Pou3f4	0.255362
Dqx1	Hbp1	0.256792
Gm26894	Hbp1	0.256792
6530409C15Rik	Hbp1	0.256792
Lingo1	Barx2	0.42158599999999996
Kcnq3	Zbtb14	0.21549699999999997
Esam	Sox18	0.321015
Odf2	Homez	0.256444
Adat3	Tef	0.308759
Rab23	Gcm1	0.256929
Ywhah	Esr2	0.274613
2700081O15Rik	Zfp128	0.287721
Efna4	Nkx2-3	0.252239
Sdf2	Hoxb4	0.478764
Gipc2	Barx2	0.25446399999999997
Rgs19	Mtf1	0.21332800000000002
Tcf15	Zfp637	0.287339
Polr2e	Hes2	0.287109
Gm11508	Pknox2	0.282987
Atp6v1g1	Nfya	0.24978499999999998
Raver1	Pbx2	0.360096
Adam10	Sp2	0.243515
Ankrd46	Hoxc9	0.314734
Mydgf	Rorc	0.29487399999999997
Rps5	Arntl	0.26198699999999997
Zswim6	Six4	0.279552
AC132444.6	Nkx2-3	0.308131
Mesp1	Nkx2-3	0.308131
Lcmt1	Hsf2	0.251537
Rpl6l	Rxra	0.30734
Gm4793	Vax1	0.298605
Tubd1	Vax1	0.298605
Fam135b	Gcm1	0.296661
Gnl1	Hnf4a	0.319894
Tceal5	Nfib	0.264123
Iglon5	Mafg	0.24007399999999998
Rpl22l1	Elk4	0.25914
Polr2e	Elk4	0.376276
4930404N11Rik	Nfkb2	0.278562
Slc25a45	Ptf1a	0.288274
Fah	Gfi1b	0.24182199999999998
Zfp91	Tal1	0.259535
Fth1	Nr3c1	0.33150599999999997
Arl6ip1	Tfec	0.282574
Samd5	Hic1	0.199658
9930111J21Rik2	Hmga2	0.25398200000000004
Hist2h3b	Hmga2	0.25398200000000004
Ctbp1	Gata3	0.243272
Dok5	Hic1	0.226017
Nup210l	Tfec	0.24198699999999998
Taco1	Nfib	0.25718
Eda	Homez	0.315419
Mpv17l2	Prdm14	0.24804
Skil	Bcl6b	0.267835
Mks1	Sox5	0.31963800000000003
Gfra2	Ebf1	0.25518
D5Ertd579e	Sry	0.241601
Gng3	Hoxc9	0.325639
Zfp879	Vax1	0.315316
Polr2b	Pknox2	0.236148
Nckap1	Hic1	0.227769
Taco1os	Mlxip	0.300564
Gm3739	Homez	0.244206
Slc25a3	Esrrg	0.311192
Aqr	Bbx	0.262258
Pcgf5	Gcm1	0.319792
Pcdh7	Fosl1	0.29568
Osgepl1	Arntl	0.324814
Arsi	Rfx7	0.30897800000000003
Ubl3	E2f5	0.354698
Kntc1	Stat5a	0.24325500000000003
Tshz1	Pgr	0.234854
Ddx25	Nfkb2	0.23363899999999999
Eps15l1	Pparg	0.249275
Atl1	Tcf21	0.224083
Pltp	Gata2	0.23475
Atpif1	Foxk1	0.349541
Adap1	Nfatc1	0.270857
Pcsk5	Dlx1	0.251219
Atp5o	Mycn	0.27366599999999996
Gjd2	Ppara	0.252573
Sox4	Sox13	0.172569
Chml	Tead2	0.24207800000000002
Cry2	Hnf1b	0.22760999999999998
Trappc3	Hinfp	0.21194699999999997
Pcsk2os1	Rfx6	0.270609
Acap2	Ppara	0.215177
Lhfpl3	Barx2	0.285694
Nucb1	Prdm16	0.257947
Gm38336	Dlx2	0.252444
Naaladl2	Sry	0.276767
Limk2	Rfx1	0.246327
Rps3a1	Elk4	0.24842899999999998
Taf15	Srebf1	0.28584899999999996
Ngf	Fosl1	0.272947
Rnf135	Hbp1	0.277406
Rps2	Foxk1	0.314431
Poc1a	Uncx	0.310915
